ï»¿serial-number,part-number,name,temperature,rx-power,tx-power,current,voltage,power-on-time,ip-address,Label
JAF3155200001KE,57-1000333-01,fc/0/3,43,578.6,342.7,6.58,3294.4,69448,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,578.3,349.7,6.59,3317.4,69449,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,575.6,352.2,6.58,3310,69449,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,579.9,342.6,6.58,3294.9,69452,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,579.4,351.6,6.59,3304.1,69454,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,581.8,347.4,6.57,3315.1,69456,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,576.5,344.6,6.58,3303.7,69457,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,577.6,352.4,6.59,3309.7,69458,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,580.7,342.9,6.59,3283.4,69460,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.2,344.3,6.59,3292,69462,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,577.6,344.8,6.59,3293.3,69463,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,574.5,345.2,6.59,3304.1,69466,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,572.5,350,6.58,3289.8,69473,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,580.3,351.1,6.59,3305.5,69480,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,579.5,347.6,6.59,3313.6,69482,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,578,346.4,6.58,3303.5,69484,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,585.1,343.2,6.58,3300.1,69486,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,576.5,348.8,6.59,3311.2,69487,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,577.4,345.4,6.58,3305,69488,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,582.5,342.5,6.59,3314.2,69490,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,583.8,347.9,6.59,3303.9,69491,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,587.5,347.3,6.59,3305.8,69499,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,586.5,339.2,6.59,3284.1,69500,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,584.3,338.7,6.59,3294.8,69501,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,582.1,340.2,6.59,3310.3,69502,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,580.1,340,6.59,3301.9,69503,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,585.4,337.4,6.57,3313,69504,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.7,347,6.59,3310.3,69505,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583,338.4,6.58,3312.8,69506,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,589.1,341.9,6.57,3289.6,69507,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,582.8,341,6.58,3301.2,69509,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,580,338.2,6.58,3302,69510,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,580.5,339.4,6.59,3296.2,69511,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,588,341.7,6.59,3314.3,69512,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,576.6,342.1,6.59,3293.6,69513,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,578.7,347.2,6.58,3306.3,69515,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,582.6,344.9,6.59,3307.5,69520,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,582.5,338.1,6.58,3305.7,69521,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583.3,341.8,6.58,3303.6,69524,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,41,587.9,341.5,6.59,3288.6,69524,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,578.4,339.1,6.58,3290.8,69525,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,580.2,347.8,6.57,3309.6,69526,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,585.9,336.5,6.58,3301.4,69528,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,579.9,345.5,6.59,3307.2,69530,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583.5,337.5,6.58,3305.6,69531,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583.5,339.9,6.58,3301.4,69532,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,585,337.8,6.58,3304.7,69533,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.8,340.6,6.57,3293,69534,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,584.8,339.8,6.59,3302.4,69536,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,582.9,340.1,6.58,3293.1,69539,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,578.7,340.4,6.59,3308.9,69541,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583.1,339,6.58,3307.6,69544,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,586.2,343.9,6.59,3302,69545,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,580.6,341.2,6.58,3301.5,69546,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584,336,6.59,3313.1,69548,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,579.8,338,6.58,3314.4,69550,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,577.7,343,6.58,3305.4,69551,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,588.3,334.8,6.57,3299.5,69554,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,577.8,337.7,6.58,3298.9,69555,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.1,336.2,6.58,3306.5,69558,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585.1,343.1,6.58,3305.6,69559,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,586.5,339.6,6.59,3301.7,69560,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,576.4,334.6,6.58,3302.1,69560,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,585.3,339.3,6.58,3299.2,69562,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,586.4,336.4,6.59,3307.3,69564,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,586.9,336.6,6.57,3291.5,69565,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584,337.6,6.58,3303.3,69566,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.4,341.6,6.58,3311.9,69568,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,582.8,334.3,6.57,3304.4,69570,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,580,333.8,6.58,3294.1,69570,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,588.1,336.9,6.57,3290.3,69572,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,579.1,332.6,6.57,3300,69573,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.3,337.1,6.57,3308.6,69575,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589,345.9,6.59,3300.4,69577,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.6,341.4,6.58,3308.5,69578,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,578.7,340.9,6.57,3301.9,69581,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.7,344.7,6.58,3306,69587,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,581.1,338.6,6.58,3309.5,69588,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,586,334,6.58,3310.9,69589,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,584.5,334.9,6.58,3292.1,69591,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.4,342.8,6.58,3303.6,69594,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,577.2,332.7,6.58,3296.9,69596,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,578.8,345.7,6.59,3296.5,69597,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,585.1,344.1,6.58,3297.4,69598,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,581.9,345.1,6.59,3308.5,69602,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.4,341.1,6.59,3295.7,69606,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,585.3,333.6,6.58,3293,69611,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,581.8,343.5,6.59,3309.4,69613,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,581.5,339.7,6.59,3296,69615,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,585.2,335.1,6.58,3308,69618,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,585,333.5,6.58,3300.9,69619,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,585.3,335.8,6.58,3307.4,69623,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,588.1,334.2,6.58,3297.1,69624,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589,342.4,6.59,3307.7,69627,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,579.8,340.8,6.58,3293,69630,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,40,581.9,337.2,6.59,3306.2,69634,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,579,338.3,6.59,3296.8,69637,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,564.6,342,6.59,3305.1,69638,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586,338.9,6.58,3302.1,69643,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,582.6,342.3,6.58,3306.1,69646,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.2,338.5,6.59,3308.7,69647,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,587,344.5,6.58,3315.1,69657,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,584.4,343.3,6.58,3312.1,69662,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589,343.4,6.59,3308.4,69663,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,582.3,343.8,6.59,3300,69664,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,584.1,340.7,6.58,3309.4,69664,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,578.6,340.3,6.59,3304.8,69668,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,592.1,339.5,6.59,3309.1,69680,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,583.3,338.8,6.58,3295.4,69686,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,36,586.7,0,0.13,3303.3,69688,10.22.15.119,Failed
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.2,335.9,6.58,3292.7,69690,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,586.5,333.3,6.58,3301.9,69723,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,582.4,329.8,6.58,3320.7,69724,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,585.6,337.3,6.58,3308.3,69726,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,585.7,336.1,6.59,3293.3,69727,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589.7,335.7,6.59,3295.7,69728,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.8,335.3,6.59,3283.4,69732,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.7,334.5,6.58,3299.4,69733,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,580.5,336.3,6.57,3304.1,69736,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,583.6,334.4,6.59,3290.3,69738,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,586.4,335,6.58,3308.1,69739,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,592.9,335.5,6.58,3297.4,69740,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,579.3,335.4,6.59,3309,69741,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589.9,337.9,6.59,3290,69747,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,593.3,336.8,6.57,3310,69750,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,580.6,335.6,6.59,3300.6,69766,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.7,337,6.59,3300.4,69776,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.4,332.9,6.58,3307.7,69777,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.4,332.5,6.59,3298.3,69778,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589.7,332.3,6.58,3310.6,69778,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.4,331.7,6.59,3315.3,69781,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,583.8,333.1,6.59,3307.2,69782,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,589.9,332.8,6.58,3301.5,69787,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,582.3,333.7,6.59,3298.6,69788,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,587.5,332.1,6.59,3304.2,69788,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,581.5,332.2,6.58,3302.8,69789,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.9,331.9,6.58,3305.9,69792,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,583,326.6,6.59,3285.4,69793,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,584.6,324.5,6.59,3306.2,69794,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,581.2,330,6.58,3308.3,69796,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.9,330.5,6.59,3305.7,69797,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,579.2,331.6,6.59,3306.6,69798,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,580.4,330.8,6.59,3301.2,69799,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,579.2,331.5,6.59,3308.5,69800,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.4,331.1,6.57,3306.2,69804,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585.4,330.9,6.58,3307.7,69805,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,590.1,330.4,6.59,3303.2,69807,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.5,333,6.59,3315.2,69808,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.3,330.3,6.58,3312.5,69811,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.4,329.3,6.59,3309.8,69813,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586.5,329.9,6.58,3291.3,69815,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586,330.2,6.58,3289.1,69816,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588,330.1,6.59,3305.9,69817,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.5,331.2,6.57,3307.7,69818,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.8,331,6.58,3309.1,69824,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.2,329.1,6.58,3301.2,69829,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588.4,330.6,6.59,3303.3,69830,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.4,331.4,6.58,3304.6,69835,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,578.3,329.5,6.59,3315.1,69837,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.1,328.9,6.58,3304.2,69838,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.1,327.8,6.58,3307.1,69842,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.7,329.4,6.59,3296.6,69847,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588,328,6.59,3294.1,69848,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,591.6,328.6,6.59,3294.3,69849,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.7,327.9,6.59,3296.8,69851,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588,328.3,6.58,3302.8,69852,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588,327.7,6.59,3299.8,69853,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,590.9,328.1,6.58,3301.1,69854,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,591.3,328.7,6.58,3309.3,69858,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.4,326.8,6.58,3310.3,69859,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,582.3,329,6.59,3307.4,69862,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.4,327.2,6.57,3306,69864,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.1,329.6,6.59,3288.6,69866,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585,327.1,6.58,3307.6,69867,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.9,326,6.58,3311.8,69868,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.6,328.4,6.58,3308.9,69869,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.3,327.5,6.59,3319.4,69870,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,614.2,323.1,6.58,3297.3,69872,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,585.3,321.1,6.57,3296.4,69873,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.9,329.7,6.58,3306.9,69883,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586,328.5,6.58,3296.2,69884,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.5,330.7,6.59,3305,69888,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,595.7,328.8,6.58,3299.9,69898,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,595.8,328.2,6.59,3312.4,69901,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.3,327.4,6.59,3306.5,69901,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,591.1,326.3,6.58,3303.3,69908,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,590.1,326.7,6.59,3291.9,69909,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.4,325.3,6.59,3298.7,69910,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585,325.6,6.59,3307.4,69911,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585.8,326.9,6.58,3311,69912,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,591.7,326.5,6.59,3297.5,69921,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,590.8,325.9,6.59,3293.7,69924,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,583.1,325.5,6.59,3297.2,69925,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.9,325.4,6.59,3309.7,69927,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,588,324.8,6.58,3315.3,69932,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,579.8,325,6.58,3317.7,69933,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,577.4,325.7,6.59,3311.3,69935,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,584.1,325.1,6.58,3318,69936,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.3,325.2,6.59,3313.5,69938,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,587.8,326.1,6.59,3298.9,69944,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,589.3,326.4,6.58,3312.9,69949,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,590.7,326.2,6.59,3312.7,69953,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.6,324.3,6.59,3306.1,69954,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,590.5,325.8,6.59,3296.6,69957,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,595.5,327.6,6.59,3306.1,69957,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.5,324.9,6.58,3303.1,69960,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,593.4,327,6.59,3297.5,69963,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,37,588.1,327.3,6.59,3318.8,69967,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586.7,324.6,6.58,3311.9,69970,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.4,322.4,6.59,3312.6,69972,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.8,323,6.59,3291.9,69973,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.3,323.2,6.59,3311.8,69974,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,581.6,322.5,6.58,3313,69976,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.4,323.6,6.59,3311.9,69980,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,586,324,6.59,3292.3,69981,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,589.6,322.9,6.59,3299.9,69982,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.6,323.4,6.59,3295.7,69983,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,581.6,322.2,6.59,3299.7,69984,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,593.8,323.7,6.59,3316.2,69986,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.6,322.1,6.59,3313.8,69986,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.3,324.1,6.59,3302,69989,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,585.9,323.5,6.59,3291.2,69990,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,587.6,321.3,6.59,3311.3,69993,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,582.7,321.7,6.59,3305.4,69994,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,593.3,322.3,6.59,3308,69996,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.7,322.8,6.58,3295.7,69997,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,584.8,321.6,6.59,3316.5,69999,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,38,588.3,321,6.59,3300.4,70001,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,42,591.3,316.9,6.58,3308.5,70004,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,588,314.4,6.58,3309.5,70005,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,593.4,315.7,6.58,3296.1,70006,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,582.4,316.4,6.58,3302.9,70007,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,43,595.7,315.5,6.59,3292.4,70008,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,584.7,313.9,6.58,3304.8,70009,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,586.9,320.6,6.59,3307.9,70010,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,45,591.7,315.9,6.58,3310.9,70011,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,39,585.8,319.6,6.58,3297.1,70012,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,44,587,314,6.58,3302,70014,10.22.15.119,Warning
JAF3155200001KE,57-1000333-01,fc/0/3,46,583.8,313.1,6.59,3299.1,70014,10.22.15.119,Warning
